ENTIDAD,MUNICIPIO,NOMBRE,CLASIFICACIÓN,CP
15,107,SAN BUENAVENTURA,COLONIA,50110
15,53,SAN MARTIN,BARRIO,52440
15,107,DEL DEPORTE,COLONIA,50110
15,55,FRANCISCO I MADERO,COLONIA,52172
15,55,AGRICOLA FRANCISCO I MADERO,COLONIA,52172
15,53,SAN GUILLERMO,BARRIO,52440
15,107,HEROES DEL 5 DE MAYO,COLONIA,50170
15,53,LA SOLEDAD,BARRIO,52440
15,107,8 CEDROS,COLONIA,50170
15,53,SAN ANDRES,BARRIO,52440
15,53,SAN PEDRO,BARRIO,52440
15,53,SANTA MARIA,BARRIO,52440
15,53,SANTA MONICA,BARRIO,52440
15,53,SAN JUAN,BARRIO,52440
15,77,ALVARO OBREGON,COLONIA,52105
15,53,EL PUENTECITO,PUEBLO,52440
15,77,BUENAVISTA,COLONIA,52105
15,53,LA LOMA,PUEBLO,52440
15,53,LA LADRILLERA,PUEBLO,52440
15,107,GUADALUPE DE SAN BUENAVENTURA,COLONIA,50110
15,53,LOMA DEL COPORO,PUEBLO,52440
15,107,CULTURAL,COLONIA,50110
15,53,JALMOLONGA,PUEBLO,52440
15,53,LA HUERTA,PUEBLO,52440
15,53,SANTA MARIA XOQUIAC,PUEBLO,52440
15,53,SAN ANDRES NICOLAS BRAVO,PUEBLO,52440
15,53,NOXTEPEC DE ZARAGOZA,PUEBLO,52440
15,53,LA ANGOSTURA,PUEBLO,52440
15,53,HIDALGO,COLONIA,52440
15,53,JUAREZ,COLONIA,52440
15,107,LA RIBERA I,FRACCIONAMIENTO,50100
15,53,ALDAMA,COLONIA,52440
15,53,EL PLATANAR,PUEBLO,52440
15,107,14 DE DICIEMBRE,COLONIA,50100
15,77,SAN  PEDRO,BARRIO,52105
15,53,SAN PEDRO CHICHICASCO,PUEBLO,52440
15,53,PLANTA ALAMEDA,PUEBLO,52440
15,53,PALO DULCE,PUEBLO,52440
15,107,LA RIBERA II,FRACCIONAMIENTO,50100
15,53,LOS TEPEHUAJES,PUEBLO,52440
15,55,VILLAS ROMANA II,FRACCIONAMIENTO,52140
15,52,HACIENDA SANTA CLARA,FRACCIONAMIENTO,52110
15,103,PRIMERA MANZANA DE BARRIO HIDALGO,HACIENDA,50520
15,103,TERCERA DE BARRIO ITURBIDE (IXCAJA),HACIENDA,50500
15,103,SEGUNDA DE BARRIO ITURBIDE,HACIENDA,50500
15,55,LA PORTA,FRACCIONAMIENTO,52172
15,55,VILLAS CASA BLANCA,FRACCIONAMIENTO,52175
15,55,RINCON LOS REYES,FRACCIONAMIENTO,52172
15,55,VILLAS ROMANA I,FRACCIONAMIENTO,52140
15,55,AMPHITRITE,FRACCIONAMIENTO,52149
15,55,VALLE SAN PEDRO,FRACCIONAMIENTO,52177
15,123,LUVIANOS,COLONIA,51440
15,54,LOS ALAMOS I,FRACCIONAMIENTO,54890
15,46,MAGISTERIAL FEDERAL CRUZ DE DENDHO,COLONIA,50240
15,71,LAS ROSAS,COLONIA,56525
15,71,FRATERNIDAD,COLONIA,56514
15,100,LA PALMA COATLINCHAN,COLONIA,56250
15,100,SAN LORENZO PALMILLAS COATLINCHAN,EJIDO,56250
15,55,VILLAS DEL SOL,FRACCIONAMIENTO,52172
15,55,EL PUEBLITO I,FRACCIONAMIENTO,52172
15,55,EL PUEBLITO II,FRACCIONAMIENTO,52172
15,100,SAN PEDRO COATLINCHAN,EJIDO,56250
15,100,PRADERAS DE TEHCUAC,COLONIA,56250
15,100,SAN MIGUEL COATLINCHAN - SAN JUAN,BARRIO,56250
15,61,MIRANDA,PUEBLO,54430
15,13,EX - HACIENDA DEL PEDREGAL - LOPEZ MATEOS 2DA SECCION,COLONIA,52916
15,40,EL CARACOL,COLONIA,56530
15,40,LA HUERTA,COLONIA,56530
15,40,LA MAGDALENA,COLONIA,56539
15,40,MELCHOR OCAMPO,COLONIA,56530
15,40,CERRO DEL TEJOLOTE,COLONIA,56530
15,40,VALLE VERDE,COLONIA,56577
15,40,CAPULIN - AMPLIACION LOMA BONITA,COLONIA,56568
15,40,ESCALERILLAS,COLONIA,56567
15,40,EL MIRADOR,COLONIA,56564
15,13,SAGITARIO 1,COLONIA,52910
15,40,EL ZAPOTE - LOMAS DE AYOTLA,COLONIA,56560
15,40,NOPALITO,COLONIA,56530
15,40,MIRTO,COLONIA,56530
15,40,SANTO TOMAS,COLONIA,56565
15,40,UNION ANTORCHISTA ZONA 2,COLONIA,56530
15,13,ADOLFO LOPEZ MATEOS - LOS OLIVOS,COLONIA,52910
15,13,EX - HACIENDA DEL PEDREGAL - TIERRA DE ENMEDIO,COLONIA,52916
15,13,LA ESTADIA,FRACCIONAMIENTO,52930
15,40,COLINAS DE ESCALERILLA,COLONIA,56530
15,40,PARAJE DE BUENAVISTA,COLONIA,56530
15,40,ACOZAC,COLONIA,56565
15,13,CHILUCA Y CLUB DE GOLF CHILUCA,FRACCIONAMIENTO,52930
15,40,AMPLIACION MORELOS,COLONIA,56540
15,40,NUEVA INDEPENDENCIA - MORELOS,COLONIA,56530
15,40,SIN NOMBRE,COLONIA,56530
15,13,LOMAS DE VALLE ESCONDIDO,FRACCIONAMIENTO,52930
15,40,ELSA CORDOVA MORAN,COLONIA,56530
15,40,RICARDO CALVA REYES,COLONIA,56530
15,40,WENCESLAO VICTORIA SOTO,COLONIA,56530
15,13,RESIDENCIAL PRADO LARGO,FRACCIONAMIENTO,52937
15,13,HACIENDA DE VALLE ESCONDIDO,FRACCIONAMIENTO,52937
15,32,HOJALATEROS,BARRIO,56360
15,32,ALFAREROS,BARRIO,56359
15,32,EBANISTAS,BARRIO,56360
15,40,GUADALUPANA,COLONIA,56530
15,40,EL CONTADERO,COLONIA,56530
15,32,VILLA XOCHITENCO,COLONIA,56334
15,40,ACOZAC,FRACCIONAMIENTO,56585
15,40,PIEDRAS GRANDES,COLONIA,56530
15,40,ANTONIO SOBERANES,COLONIA,56530
15,32,VIDRIEROS,BARRIO,56359
15,40,TEJALPA,COLONIA,56530
15,32,TEJEDORES,BARRIO,56350
15,32,TALABARTEROS,BARRIO,56357
15,40,SAN FRANCISCO,COLONIA,56530
15,32,CANTEROS,BARRIO,56357
15,32,SAN JUAN TLALPAN,COLONIA,56330
15,32,XOCHIACA-BARRIO XOCHIACA,COLONIA,56350
15,40,SAN FRANCISCO ACUAUTLA,PUEBLO,56530
15,40,SAN FRANCISCO ACUAUTLA,EJIDO,56530
15,32,SANTA CECILIA,COLONIA,56330
15,32,16 DE SEPTIEMBRE,COLONIA,56330
15,40,SAN JUAN,COLONIA,56530
15,40,ROSA DE CASTILLA,COLONIA,56530
15,32,SARAPEROS,BARRIO,56355
15,13,HACIENDA DE VALLE ESCONDIDO,FRACCIONAMIENTO,52937
15,40,INDEPENDENCIA,COLONIA,56530
15,40,LOMAS DE COATEPEC,COLONIA,55030
15,32,TLATELCO,COLONIA,56355
15,32,XALTIPAC,COLONIA,56349
15,13,CONDADO DE SAYAVEDRA,FRACCIONAMIENTO,52938
15,20,EL OBELISCO,UNIDAD HABITACIONAL,55707
15,20,EX-RANCHO SAN FELIPE,BARRIO,55707
15,40,TETITLA - COATEPEC,COLONIA,56530
15,40,MANUEL AVILA CAMACHO,COLONIA,56530
15,20,CONJUNTO EL OASIS,BARRIO,55728
15,32,PROGRESO DE ORIENTE,COLONIA,56349
15,32,FILIBERTO GOMEZ,COLONIA,56349
15,40,RIO FRIO DE JUAREZ,PUEBLO,56530
15,20,PARQUE RESIDENCIAL COACALCO,FRACCIONAMIENTO,55720
15,32,CERRO DE LAS PALOMAS,COLONIA,56340
15,32,SAN LORENZO PARTE ALTA,COLONIA,56340
15,32,SAN LORENZO,COLONIA,56340
15,34,SAN PEDRO XAL,COLONIA,55310
15,32,SAN JOSE BUENAVISTA,COLONIA,56343
15,34,16 DE SEPTIEMBRE,COLONIA,55340
15,32,SUTAUR ORIENTE,COLONIA,56342
15,34,SANTA CLARA CERRO GORDO,COLONIA,55540
15,34,MISAEL NUÐEZ A,COLONIA,55540
15,34,SANTA CLARA EL GALLITO,COLONIA,55530
15,34,ARBOLEDAS STA CLARA,COLONIA,55540
15,34,SAN JACO,COLONIA,55540
15,34,TEPEXICASCO,COLONIA,55340
15,34,BUENAVISTA,FRACCIONAMIENTO,55540
15,34,INDUSTRIAL CERRO GORDO,FRACCIONAMIENTO,55540
15,34,JUSTICIA SOCIAL,COLONIA,55540
15,122,SANTA CATARINA,EJIDO,56618
15,34,EMILIANO ZAPATA 1RA SECC,COLONIA,55200
15,34,JARDINES DEL TEPEYAC,COLONIA,55220
15,34,SAN AGUSTIN 3RA SECCION,COLONIA,55130
15,34,VALLE DE SANTIAGO,FRACCIONAMIENTO,55130
15,32,ISRAEL,COLONIA,56345
15,34,CAMPIÐA DE ARAGON,COLONIA,55139
15,32,VILLA LOS COLORINES,COLONIA,56343
15,34,VALLE DE ANAHUAC,FRACCIONAMIENTO,55210
15,100,MECATILLO,RANCHO,56150
15,55,LA HERRADURA I,FRACCIONAMIENTO,52140
15,55,REAL DE METEPEC,FRACCIONAMIENTO,52140
15,55,VILLAS II,FRACCIONAMIENTO,52140
15,55,LA HERRADURA II,FRACCIONAMIENTO,52140
15,55,LA HERRADURA III,FRACCIONAMIENTO,52140
15,55,ALBORADA,FRACCIONAMIENTO,52140
15,55,VILLAS DULCES,FRACCIONAMIENTO,52140
15,55,VILLAS DANTE,FRACCIONAMIENTO,52149
15,32,JOSE MARIA LUIS MORA,COLONIA,56364
15,29,SAN LUIS,FRACCIONAMIENTO,56037
15,55,ESTORIL,FRACCIONAMIENTO,52167
15,55,SANTO TOMAS,FRACCIONAMIENTO,52167
15,55,VILLAS DE CASA BLANCA,FRACCIONAMIENTO,52175
15,121,PASEOS DE SAN JUAN,CONJUNTO HABITACIONAL,55634
15,18,LA GUADALUPANA,COLONIA,52200
15,55,VILLA ABRIL,UNIDAD HABITACIONAL,52179
15,55,CASA REAL,FRACCIONAMIENTO,52150
15,55,MISION VIEJO,FRACCIONAMIENTO,52150
15,55,LA GAVIA II,FRACCIONAMIENTO,52149
15,55,LA GAVIA I,FRACCIONAMIENTO,52149
15,55,LA TRINIDAD,FRACCIONAMIENTO,52172
15,55,VILLAS III,UNIDAD HABITACIONAL,52177
15,55,QUINTAS LAS MANZANAS,FRACCIONAMIENTO,52140
15,55,VERSALLES,FRACCIONAMIENTO,52177
15,55,TORRE VIEJA,FRACCIONAMIENTO,52177
15,55,SAN SALVADOR,FRACCIONAMIENTO,52172
15,55,LA CAPILLA,FRACCIONAMIENTO,52172
15,55,ALTAVISTA,FRACCIONAMIENTO,52172
15,55,SAN LUIS I,UNIDAD HABITACIONAL,52176
15,55,SAN LUIS II,UNIDAD HABITACIONAL,52176
15,55,QUINTA LAS AZALEAS,FRACCIONAMIENTO,52170
15,55,SAN MIGUEL REGLA,FRACCIONAMIENTO,52170
15,82,REAL DEL SOL,CONJUNTO HABITACIONAL,55767
15,93,SAN SEBASTIAN XOLALPAN,PUEBLO,55824
15,93,SANTA MARIA COATLAN,PUEBLO,55835
15,100,ARBOLEDAS - EJD EL HUIZACHAL,COLONIA,56230
15,32,ARTURO MONTIEL ROJAS,COLONIA,56356
15,58,DE ATOTONILCO,BARRIO,53650
15,58,LA LUNA,BARRIO,53650
15,58,DE CHIMALPA VIEJO,BARRIO,53650
15,58,3 PIEDRAS,BARRIO,53650
15,58,DE BATA,BARRIO,53650
15,91,DEL BOSQUE,COLONIA,52300
15,26,ARBOLEDAS,COLONIA,56645
15,26,JARDINES DE MIRAFUENTES,COLONIA,56645
15,26,SANTA CRUZ,BARRIO,56625
15,71,TEPOZANES,UNIDAD HABITACIONAL,56428
15,71,UNIDAD FLORESTA,COLONIA,56429
15,71,VALLE DE LOS PINOS,COLONIA,56420
15,71,RINCON DE LOS REYES,COLONIA,56410
15,40,GEOVILLAS JESUS MARIA,UNIDAD HABITACIONAL,56586
15,71,LOS REYES,COLONIA,56400
15,25,ARCOS DEL ALBA,FRACCIONAMIENTO,54750
15,107,EL CARMEN TOTOLTEPEC,BARRIO,50240
15,55,SAN SALVADOR TIZATLALLI,COLONIA,52172
15,55,VERONA,FRACCIONAMIENTO,52172
15,55,LOS PINOS,FRACCIONAMIENTO,52176
15,55,SAN JERONIMO CHICAHUALCO,COLONIA,52170
15,55,PILARES,COLONIA,52179
15,107,SAN MATEO OXTOTITLAN,PUEBLO,50100
15,17,SAN CRISTOBAL POXTLA,PUEBLO,56766
15,107,NIÐOS HEROES DE CHAPULTEPEC,COLONIA,50060
15,9,SANTA ROSA,COLONIA,56900
15,9,SAN FRANCISCO ZENTLALPAN,PUEBLO,56930
15,9,ALDEA DE LOS REYES,PUEBLO,56941
15,104,VILLA RINCON DE LAS MONTAÐAS,FRACCIONAMIENTO,56700
15,107,FERROCARRILES NALES Y REFORMA,COLONIA,50070
15,104,SANTA MARIA,FRACCIONAMIENTO,56700
15,104,SAN CRISTOBAL TEZOPILO,RANCHO,56700
15,107,RDCIAL REFORMA,FRACCIONAMIENTO,50070
15,107,FIDEL VELAZQUEZ,UNIDAD HABITACIONAL,50070
15,107,5 DE MAYO,COLONIA,50090
15,32,TEQUESQUINAHUAC,COLONIA,56343
15,20,GRANJAS COR,UNIDAD HABITACIONAL,55728
15,32,TIERRA SANTA,COLONIA,56345
15,34,ESTRELLA,COLONIA,55210
15,32,JARDINES DE SAN AGUSTIN,COLONIA,56343
15,34,CUCHILLA GRANJAS VALLE,COLONIA,55270
15,34,GUSTAVO DIAZ ORDAZ,COLONIA,55200
15,34,EMILIANO ZAPATA 1RA SECC,COLONIA,55200
15,25,CLAUSTROS SAN MIGUEL,FRACCIONAMIENTO,54710
15,34,OLIMPICA 68,COLONIA,55130
15,32,COMUNAL SAN AGUSTIN,COLONIA,56346
15,24,EL TERREMOTO,RANCHO,54890
15,25,LOMAS SAN MIGUEL,FRACCIONAMIENTO,54710
15,34,LADERAS DEL PEÐON,COLONIA,55135
15,34,CIUDAD Y PUERTO,UNIDAD HABITACIONAL,55130
15,24,EL TEJOCOTE,RANCHO,54800
15,34,SAN AGUSTIN 2DA SECC,COLONIA,55130
15,71,EMILIANO ZAPATA,COLONIA,56490
15,34,SAN AGUSTIN 2DA SECC,COLONIA,55130
15,100,LEYES DE REFORMA,COLONIA,56230
15,34,FAJA DE ORO,COLONIA,55490
15,100,3RA SECC DE LEYES DE REFORMA,COLONIA,56230
15,34,SAN AGUSTIN 1RA SECC,COLONIA,55130
15,24,SAN ESTEBAN,RANCHO,54800
15,34,GRANJAS VALLE DE GPE SECC B,COLONIA,55200
15,34,SAN AGUSTIN 3RA SECCION B,COLONIA,55130
15,34,DIVISION DEL NORTE,COLONIA,55200
15,34,INDECO SANTA CLARA - PLAZAS DE SANTA CLARA,FRACCIONAMIENTO,55137
15,34,EL CEGOR - PROFEPEC - POLIGONO 4,COLONIA,55127
15,24,TLALTEPAN,BARRIO,54800
15,34,POPULAR MARTINEZ,COLONIA,55210
15,34,CIUDAD AZTECA 1RA SECCION,FRACCIONAMIENTO,55120
15,34,JARDINES DE SAN GABRIEL,FRACCIONAMIENTO,55220
15,100,2DA AMPLIACION LEYES DE REFORMA,COLONIA,56230
15,34,VICENTE GUERRERO,COLONIA,55220
15,34,JOSEFA ORTIZ DE DOMINGUEZ - SAGITARIO VII,COLONIA,55117
15,34,LOS REYES ECATEPEC,COLONIA,55100
15,34,VALLE DE ARAGON 3RA SECCION,COLONIA,55280
15,24,VILLAS DE CUAUTITLAN,FRACCIONAMIENTO,54800
15,34,EL CHAMIZAL,COLONIA,55270
15,24,VILLAS OLIVO II,FRACCIONAMIENTO,54800
15,34,BOULEVARES IMPALA,FRACCIONAMIENTO,55000
15,34,ALAMOS DE SAN CRISTOBAL,FRACCIONAMIENTO,55040
15,34,JAJALPA,FRACCIONAMIENTO,55090
15,34,EMILIANO ZAPATA 2DA SECCION,COLONIA,55270
15,24,LAZARO CARDENAS,COLONIA,54800
15,34,SAN JOSE JAJALPA,COLONIA,55090
15,34,GRANJAS VALLE DE GUADALUPE,COLONIA,55270
15,34,RENOVACION JAJALPA,COLONIA,55040
15,20,CONJUNTO LAS BRISAS,BARRIO,55728
15,34,FUENTES DE SAN CRISTOBAL,COLONIA,55040
15,34,JARDINES DE ECATEPEC,COLONIA,55040
15,24,CRISTAL,UNIDAD HABITACIONAL,54800
15,34,BONITO ECATEPEC,FRACCIONAMIENTO,55040
15,20,EL GRANERO,COLONIA,55728
15,60,IMPULSORA POP AVIC,COLONIA,57130
15,65,SANTIAGO OXTEMPAN,PUEBLO,50601
15,59,LAS MALVINAS,COLONIA,55790
15,13,VILLAS SAN JOSE,COLONIA,52926
15,59,SAN PEDRO MILTENCO,COLONIA,55790
15,40,ILHUICAMINA,COLONIA,56566
15,13,MARGARITA MAZA DE JUAREZ,COLONIA,52926
15,23,SAN FRANCISCO,BARRIO,54660
15,59,SAN FRANCISCO MOLONCO,BARRIO,55790
15,92,GUADALUPE,COLONIA,54770
15,13,LAS ARBOLEDAS,FRACCIONAMIENTO,52945
15,60,VALLE DE ARAGON 2DA SECC,COLONIA,57100
15,13,JARDINES DE MONTERREY,COLONIA,52926
15,110,LOTE 104,UNIDAD HABITACIONAL,54930
15,110,KRISTAL,UNIDAD HABITACIONAL,54930
15,59,SAN ESTEBAN ECATITLAN,BARRIO,55790
15,65,SAN NICOLAS EL ORO,PUEBLO,50627
15,13,HACIENDA DE LA LUZ,COLONIA,52929
15,110,LA ESPERANZA,FRACCIONAMIENTO,54911
15,110,LA ESPERANZA,FRACCIONAMIENTO,54930
15,40,CITLALMINA,COLONIA,56530
15,110,EL CAMPANARIO,FRACCIONAMIENTO,54930
15,60,JOYAS DE ARAGON - COL BOSQUES DE ARAGON,COLONIA,57158
15,59,CENTRAL,BARRIO,55790
15,65,EL ORO DE HIDALGO,PUEBLO,50600
15,105,TLAYAPA,UNIDAD HABITACIONAL,54120
15,110,COYOLI MARTINEZ,UNIDAD HABITACIONAL,54930
15,60,VERGEL DE GUADALUPE,COLONIA,57150
15,13,VILLAS DE LA HACIENDA,FRACCIONAMIENTO,52929
15,105,LA BLANCA,COLONIA,54110
15,110,PRADOS B,UNIDAD HABITACIONAL,54930
15,110,PRADOS A,UNIDAD HABITACIONAL,54930
15,110,EL ROCIO,UNIDAD HABITACIONAL,54930
15,110,LOTE 84,UNIDAD HABITACIONAL,54930
15,13,RESIDENCIAL SAN MATEO,FRACCIONAMIENTO,52900
15,110,ALBORADA II,UNIDAD HABITACIONAL,54935
15,13,SAN JUAN BOSCO 1,COLONIA,52946
15,65,AQUILES SERDAN,COLONIA,50610
15,110,LOTE 82,UNIDAD HABITACIONAL,54930
15,59,SAN JUAN ATENANCO,BARRIO,55790
15,110,GUERRERO,COLONIA,54930
15,13,CLUB DE GOLF HACIENDA,FRACCIONAMIENTO,52925
15,110,IZCALLI SAN PABLO,UNIDAD HABITACIONAL,54930
15,65,BENITO JUAREZ,COLONIA,50610
15,60,JARDINES DE GPE - COL AMPL CAMPESTRE GUADALUPANA,COLONIA,57140
15,59,SANTIAGO ATOCAN,BARRIO,55790
15,13,PROFESOR CRISTOBAL HIGUERA,COLONIA,52940
15,110,LOTE 93 LAS AMALIAS,UNIDAD HABITACIONAL,54930
15,13,ALFREDO V BONFIL,COLONIA,52940
15,110,LLANURA VERDE,UNIDAD HABITACIONAL,54930
15,110,LOTE 92,UNIDAD HABITACIONAL,54930
15,110,CLAUSTROS IV,UNIDAD HABITACIONAL,54930
15,45,LA LAGUNILLA,COLONIA,55780
15,110,JARDINES SAN PABLO,UNIDAD HABITACIONAL,54930
15,45,SAN ANDRES JALTENCO,PUEBLO,55780
15,65,TAPAXCO,PUEBLO,50630
15,60,CAMPESTRE GUADALUPANA,COLONIA,57120
15,40,TLACAELEL,COLONIA,56530
15,110,SAN PABLO II,UNIDAD HABITACIONAL,54930
15,20,LAS ROSAS,CONJUNTO HABITACIONAL,55710
15,13,ALFREDO V BONFIL,COLONIA,52940
15,65,BUENAVISTA,PUEBLO,50637
15,20,RINCON DE LAS FUENTES,CONJUNTO HABITACIONAL,55714
15,110,SAN PABLO III A,UNIDAD HABITACIONAL,54930
15,110,FORTUNA,UNIDAD HABITACIONAL,54930
15,110,MAGNOLIAS,UNIDAD HABITACIONAL,54930
15,40,ESTADO DE MEXICO,COLONIA,56576
15,13,5 DE MAYO,COLONIA,52940
15,110,RESIDENCIAL MAGNOLIAS,UNIDAD HABITACIONAL,54930
15,65,LA CONCEPCION II,PUEBLO,50637
15,45,SAN MARTIN,BARRIO,55780
15,100,SAN MARTIN - BARR LA TRINIDAD,FRACCIONAMIENTO,56199
15,20,EL POTRERO,FRACCIONAMIENTO,55714
15,65,SAN JOSE,PUEBLO,50637
15,100,LA TRINIDAD,BARRIO,56178
15,20,VILLA DE REYES,FRACCIONAMIENTO,55713
15,110,SAN PABLO III B,UNIDAD HABITACIONAL,54930
15,110,LOTE115 EBANO,UNIDAD HABITACIONAL,54930
15,60,VALLE DE ARAGON 1RA SECC,COLONIA,57100
15,110,MAGNOLIAS 2000,FRACCIONAMIENTO,54930
15,110,PARQUE SAN PABLO,UNIDAD HABITACIONAL,54930
15,100,LA CONCHITA,BARRIO,56170
15,13,LUIS DONALDO COLOSIO - RINCONADA BONFIL,COLONIA,52940
15,110,ISIDRO FABELA,UNIDAD HABITACIONAL,54930
15,40,SAN ANTONIO TLALPIZAHUAC,COLONIA,56530
15,13,LOMAS DE TEPALCAPA,COLONIA,52928
15,100,VALLE DE SANTA CRUZ,UNIDAD HABITACIONAL,54170
15,110,IMMEX II,FRACCIONAMIENTO,54930
15,20,CONJUNTO HACIENDA CRUZTITLA I,BARRIO,55700
15,20,CONJUNTO HACIENDA CRUZTITLA II,BARRIO,55700
15,110,SAN PABLO DE LAS SALINAS,COLONIA,54930
15,13,LA NUEVA ERA,COLONIA,52917
15,65,AGUA ESCONDIDA,PUEBLO,50613
15,110,VERDE CLARO,UNIDAD HABITACIONAL,54933
15,100,SAN JUANITO,BARRIO,56121
15,20,PARAISO II,FRACCIONAMIENTO,55700
15,13,JOSE MA MORELOS Y PAVON,COLONIA,52915
15,110,PENSAMIENTOS,UNIDAD HABITACIONAL,54930
15,20,PARAISO I,FRACCIONAMIENTO,55700
15,110,SAN PABLO DE LAS SALINAS,UNIDAD HABITACIONAL,54930
15,13,MEXICO 86,COLONIA,52915
15,110,AZUL CIELO,UNIDAD HABITACIONAL,54933
15,20,3RA COL DE PERIODISTAS,BARRIO,55717
15,110,IZCALLI RINCONADA,FRACCIONAMIENTO,54930
15,13,1RO DE SEPTIEMBRE,COLONIA,52910
15,13,ATIZAPAN 2000,COLONIA,52915
15,20,VILLA SPEM,COLONIA,55700
15,13,VILLA DE LAS PALMAS- MIRADOR LAS TORRES,COLONIA,52918
15,20,CALPULLI DEL VALLE,UNIDAD HABITACIONAL,55707
15,92,SAN SEBASTIAN,BARRIO,54770
15,13,LOMAS DE LAS TORRES,COLONIA,52915
15,92,EJIDAL SANTA CRUZ DEL MONTE,COLONIA,54770
15,13,VILLA DE LAS TORRES,COLONIA,52915
15,13,VILLA DE LAS PALMAS,COLONIA,52918
15,13,MIRAFLORES,COLONIA,52918
15,20,LOMAS DE COACALCO,FRACCIONAMIENTO,55736
15,13,REVOLUCION,COLONIA,52919
15,40,18 DE AGOSTO,COLONIA,56530
15,40,HORNOS DE SANTA BARBARA,COLONIA,56570
15,40,ARBOLADA IXTAPALUCA,UNIDAD HABITACIONAL,56530
15,13,LOMAS DE TEPALCAPA,COLONIA,52928
15,13,GENERAL CARDENAS DEL RIO,COLONIA,52918
15,13,EL CAPULIN 2DA SECCION,COLONIA,52915
15,13,EL CAPULIN,COLONIA,52915
15,13,SAN JUAN IXTACALA PLANO SUR,COLONIA,52928
15,13,SAN JUAN IXTACALA PLANO NORTE,COLONIA,52928
15,13,PRADOS DE IXTACALA,COLONIA,52928
15,13,PRADOS DE IXTACALA 2DA SECCION,COLONIA,52928
15,13,L0MAS DE LA HACIENDA,FRACCIONAMIENTO,52925
15,13,EL CAMPANARIO,CONJUNTO HABITACIONAL,52928
15,13,LOMAS DE SAN MIGUEL,COLONIA,52928
15,13,EJIDO SAN MIGUEL CHALMA,COLONIA,52928
15,13,BOSQUES DE PRIMAVERA,COLONIA,52919
15,25,ENSUEÐOS,COLONIA,54740
15,13,BOSQUES DE IXTACALA,COLONIA,52919
15,13,UAM,COLONIA,52919
15,71,HUERTOS FAMILIARES,EJIDO,56495
15,25,PARQUES,PUEBLO,54720
15,25,BELLAVISTA,COLONIA,54720
15,25,PRADOS DE CUAUTITLAN,CONJUNTO HABITACIONAL,54720
15,25,SAN JOSE BUENAVISTA,COLONIA,54720
15,25,AXOTLAN,EJIDO,54717
15,110,GRANJAS SAN PABLO,COLONIA,54930
15,13,LA CONDESA,FRACCIONAMIENTO,52965
15,13,BOSQUES DE ATIZAPAN,COLONIA,52900
15,110,GRANJAS SAN PABLO,COLONIA,54930
15,110,LA GRANJA II LT 118 B,FRACCIONAMIENTO,54930
15,110,LA GRANJA I,FRACCIONAMIENTO,54930
15,13,COPORO 11 B,UNIDAD HABITACIONAL,52900
15,110,CLAUSTROS V,FRACCIONAMIENTO,54930
15,110,LOTE 105 SOLIDARIDAD SOCIAL,UNIDAD HABITACIONAL,54930
15,13,ATIZAPAN 1,FRACCIONAMIENTO,52900
15,13,COLONIAL ATIZAPAN,CONJUNTO HABITACIONAL,52900
15,110,EL LAUREL,FRACCIONAMIENTO,54929
15,25,COFRADIA DE SAN MIGUEL I,FRACCIONAMIENTO,54768
15,110,LOS ARCOS,UNIDAD HABITACIONAL,54930
15,13,RESIDENCIAL LA AURORA,FRACCIONAMIENTO,52900
15,110,SAN PABLO,COLONIA,54930
15,13,LA PALMA,UNIDAD HABITACIONAL,52900
15,13,RESIDENCIAL LA PALMA 4,UNIDAD HABITACIONAL,52900
15,25,ADOLFO LOPEZ MATEOS,UNIDAD HABITACIONAL,54769
15,20,JALATLACO,CONJUNTO HABITACIONAL,55737
15,20,EL RANCHITO,BARRIO,55738
15,20,REPUBLICA MEXICANA,COLONIA,55705
15,20,LOMA BONITA,COLONIA,55738
15,13,MEDITERRANEO,UNIDAD HABITACIONAL,52900
15,13,COLINAS DE ATIZAPAN,FRACCIONAMIENTO,52960
15,13,RESIDENCIAL REAL DE SAN FRANCISCO,FRACCIONAMIENTO,52900
15,13,OASIS,FRACCIONAMIENTO,52900
15,25,BOSQUES DE LA HACIENDA,UNIDAD HABITACIONAL,54768
15,20,LOS ACUALES,COLONIA,55739
15,25,ARBOLEDAS SAN MIGUEL,FRACCIONAMIENTO,54715
15,20,EL GIGANTE,COLONIA,55709
15,25,SAN JUAN ATLAMICA,PUEBLO,54729
15,110,LOTE 64,UNIDAD HABITACIONAL,54930
15,110,LOMAS DE SAN PABLO,COLONIA,54930
15,20,EL LAUREL,CONJUNTO HABITACIONAL,55700
15,20,HIDALGO,COLONIA,55708
15,110,EL RELOJ,FRACCIONAMIENTO,54930
15,110,LOTE 62,UNIDAD HABITACIONAL,54930
15,20,EJIDAL,COLONIA,55707
15,110,SAN PABLO,PUEBLO,54930
15,13,PEDREGAL DE ATIZAPAN,FRACCIONAMIENTO,52948
15,20,LA CIMA,UNIDAD HABITACIONAL,55707
15,25,VALLE DE LA HACIENDA,FRACCIONAMIENTO,54715
15,20,LA CIMA,FRACCIONAMIENTO,55707
15,110,LOTE 59 PTE,FRACCIONAMIENTO,54930
15,110,LAS TORRES,FRACCIONAMIENTO,54930
15,110,PARAJE SAN PABLO,COLONIA,54930
15,13,PROFESOR CRISTOBAL HIGUERA,COLONIA,52940
15,110,LA CHINAMPA,FRACCIONAMIENTO,54930
